y,x1,x2,x3,x4,x5,x6,x7
0,1,76 ,1,37.464,8 ,1,0
1,0,69 ,1,37.524,10 ,1,0
1,1,69 ,1,37.564,15 ,0,0
0,1,74 ,1,37.58,13 ,1,0
1,1,68 ,1,37.648,13 ,1,0
0,0,66 ,1,37.648,13 ,1,0
1,1,74 ,1,37.703,14 ,1,0
1,1,66 ,0,37.72,15 ,1,0
1,0,59 ,0,37.73,13 ,1,0
1,1,68 ,1,37.76,18 ,1,0
0,1,70 ,1,37.82,9 ,0,0
0,0,59 ,0,37.85426,12 ,1,0
1,0,66 ,1,37.86557,13 ,1,0
1,1,68 ,1,37.86557,8 ,1,0
0,1,61 ,0,37.88,15 ,1,0
0,0,67 ,1,38.028,12 ,1,0
0,1,67 ,0,38.032,12 ,1,0
1,1,61 ,1,38.08,12 ,1,0
0,1,70 ,1,38.144,13 ,1,0
0,1,68 ,0,38.144,12 ,1,0
1,1,68 ,1,38.156,12 ,1,0
1,1,66 ,1,38.18,16 ,1,0
0,0,65 ,1,38.18,13 ,1,1
0,1,77 ,1,38.18,7 ,1,1
1,1,67 ,1,38.2,17 ,1,0
1,1,67 ,0,38.299,15 ,1,0
1,1,69 ,1,38.396,13 ,1,0
1,1,68 ,1,38.396,15 ,1,0
0,0,58 ,1,38.44,12 ,1,0
1,1,72 ,1,38.5,17 ,1,0
1,0,67 ,0,38.5,16 ,1,0
0,1,73 ,1,38.5,17 ,1,0
1,1,67 ,0,38.5,12 ,1,0
0,0,67 ,1,38.5,17 ,1,0
0,1,67 ,1,38.508,16 ,1,0
0,0,71 ,1,38.55,13 ,1,0
1,1,81 ,0,38.55453,12 ,1,0
1,1,69 ,1,38.55453,11 ,1,0
1,1,65 ,1,38.6,14 ,0,0
1,1,69 ,1,38.676,17 ,0,0
1,0,61 ,1,38.688,12 ,1,0
0,1,67 ,1,38.71505,12 ,1,0
0,1,74 ,1,38.71505,12 ,1,0
0,1,71 ,0,38.76,10 ,1,0
1,1,67 ,1,38.8,15 ,0,0
1,1,63 ,1,38.872,8 ,1,0
1,0,65 ,1,38.884,14 ,0,0
1,1,71 ,1,38.912,12 ,1,0
1,0,74 ,1,38.94,13 ,1,0
1,1,79 ,1,39,5 ,1,0
0,1,68 ,1,39.016,7 ,1,0
0,1,68 ,1,39.024,12 ,1,0
0,1,69 ,1,39.024,12 ,1,0
1,1,67 ,1,39.032,18 ,1,0
0,0,67 ,1,39.03539,9 ,1,0
1,1,66 ,1,39.1,17 ,0,0
1,1,69 ,1,39.144,12 ,1,0
1,1,67 ,1,39.144,12 ,1,0
1,1,75 ,1,39.196,17 ,1,0
0,1,67 ,1,39.196,15 ,1,0
1,1,68 ,1,39.24,13 ,1,0
1,1,71 ,1,39.24,12 ,1,0
1,1,77 ,1,39.32,12 ,1,0
1,1,66 ,0,39.32,17 ,1,0
0,1,66 ,1,39.34,10 ,1,0
1,0,64 ,0,39.344,13 ,0,0
0,1,68 ,1,39.412,7 ,0,0
0,1,71 ,1,39.424,13 ,1,0
0,1,67 ,1,39.424,10 ,1,0
1,0,65 ,1,39.44,14 ,1,0
1,1,65 ,1,39.44,12 ,1,0
0,1,67 ,1,39.468,12 ,1,0
0,1,65 ,1,39.472,12 ,1,0
1,1,71 ,1,39.492,13 ,1,0
1,1,67 ,1,39.5,13 ,1,0
1,1,68 ,1,39.528,9 ,1,0
0,1,72 ,1,39.588,13 ,1,0
0,1,68 ,1,39.588,12 ,1,0
0,0,65 ,1,39.6,13 ,1,0
0,0,72 ,1,39.6,15 ,1,0
1,1,76 ,1,39.68,17 ,1,0
1,1,67 ,1,39.688,13 ,1,0
0,1,65 ,1,39.7,13 ,1,0
0,1,68 ,1,39.728,14 ,1,1
0,1,69 ,1,39.73246,12 ,1,0
1,0,68 ,1,39.76,17 ,1,0
1,1,69 ,1,39.76,17 ,1,0
0,0,66 ,0,39.8,5 ,1,0
0,1,66 ,1,39.8,12 ,1,0
0,1,72 ,1,39.84,12 ,0,0
0,1,70 ,1,39.924,12 ,1,0
0,0,68 ,1,39.924,17 ,1,0
1,1,67 ,1,39.944,15 ,0,0
0,1,70 ,1,39.96,17 ,0,0
0,0,73 ,1,39.96,16 ,1,0
0,1,69 ,1,39.96,13 ,1,0
0,1,67 ,1,40,11 ,0,0
0,0,65 ,1,40,12 ,1,0
1,1,67 ,1,40.016,13 ,1,0
0,1,67 ,1,40.02,13 ,1,0
0,0,64 ,0,40.1,13 ,1,0
1,1,74 ,1,40.128,13 ,1,0
1,1,70 ,1,40.128,13 ,1,0
1,1,67 ,0,40.204,13 ,1,0
1,0,67 ,0,40.3,9 ,1,0
0,0,60 ,1,40.35434,12 ,1,0
1,1,71 ,1,40.416,13 ,1,0
1,1,68 ,1,40.416,13 ,1,0
1,1,68 ,0,40.427,13 ,1,0
1,1,71 ,0,40.427,18 ,1,0
0,1,65 ,1,40.434,12 ,1,0
0,0,68 ,1,40.434,13 ,1,0
0,1,68 ,1,40.44887,13 ,1,1
1,1,68 ,1,40.48,15 ,1,0
1,1,67 ,1,40.48,13 ,1,0
1,0,67 ,0,40.48,16 ,1,0
1,1,76 ,1,40.496,13 ,1,0
0,1,66 ,1,40.56,18 ,1,0
0,1,72 ,0,40.56,17 ,1,0
0,0,72 ,1,40.6,12 ,1,0
0,1,70 ,1,40.6,13 ,1,0
0,1,76 ,1,40.624,11 ,1,0
0,0,67 ,1,40.624,12 ,1,0
0,1,70 ,1,40.624,12 ,1,0
1,1,66 ,1,40.656,15 ,1,0
1,1,70 ,1,40.656,13 ,1,0
1,1,71 ,1,40.704,8 ,1,1
0,1,70 ,1,40.704,15 ,1,0
0,1,65 ,1,40.705,13 ,1,0
0,0,65 ,1,40.78,13 ,0,0
1,1,69 ,1,40.8,18 ,1,0
0,1,68 ,1,40.8,18 ,1,0
1,0,61 ,0,40.82,13 ,1,0
0,0,66 ,0,40.824,9 ,1,0
0,1,66 ,0,40.845,15 ,0,0
0,1,67 ,1,40.894,13 ,0,0
0,1,69 ,1,40.946,12 ,1,0
1,1,66 ,1,40.956,9 ,1,0
1,1,68 ,0,40.956,13 ,1,0
1,1,68 ,1,41,18 ,0,0
1,1,66 ,1,41.016,13 ,1,0
1,1,67 ,1,41.02,13 ,1,0
1,1,67 ,1,41.028,10 ,1,1
1,0,70 ,1,41.06,11 ,1,0
1,1,73 ,0,41.06,12 ,1,0
1,1,74 ,1,41.12595,10 ,1,0
0,1,70 ,1,41.392,12 ,1,0
0,1,68 ,1,41.392,11 ,1,0
0,0,71 ,1,41.396,11 ,1,0
1,1,66 ,1,41.396,13 ,1,0
1,0,67 ,1,41.4,10 ,1,0
1,1,70 ,0,41.4,14 ,0,0
1,1,67 ,0,41.4,13 ,1,0
1,1,73 ,1,41.4,13 ,1,0
0,1,72 ,0,41.5,12 ,1,0
0,1,68 ,1,41.5,13 ,1,0
0,1,66 ,1,41.508,12 ,1,0
1,1,60 ,0,41.52,15 ,1,0
1,0,70 ,1,41.52,17 ,1,0
1,1,66 ,0,41.592,8 ,1,0
1,1,65 ,0,41.6,13 ,1,0
1,1,66 ,1,41.6,13 ,1,0
1,1,69 ,1,41.6,16 ,1,0
0,1,65 ,0,41.64,14 ,1,0
1,1,69 ,0,41.668,12 ,1,0
0,0,72 ,1,41.672,13 ,1,0
0,1,67 ,1,41.672,14 ,1,0
0,1,67 ,1,41.7,16 ,0,0
1,0,70 ,1,41.748,16 ,1,0
1,0,66 ,1,41.748,12 ,1,0
1,1,67 ,0,41.752,9 ,1,0
1,0,63 ,0,41.752,11 ,1,0
0,1,66 ,1,41.84,16 ,0,0
1,1,69 ,1,41.9,18 ,0,0
1,1,68 ,1,41.95194,16 ,1,0
1,1,67 ,1,42,18 ,0,0
1,1,71 ,1,42.032,12 ,1,0
1,0,65 ,1,42.098,14 ,1,0
0,0,68 ,0,42.2,12 ,1,0
1,1,63 ,0,42.2,16 ,1,0
0,0,61 ,0,42.2,15 ,1,0
1,0,65 ,1,42.2,12 ,1,0
0,1,68 ,1,42.204,12 ,1,1
0,0,69 ,1,42.232,12 ,1,0
0,1,69 ,1,42.232,13 ,1,0
1,0,60 ,0,42.234,13 ,1,0
0,1,66 ,1,42.24,14 ,1,0
1,0,67 ,1,42.288,13 ,1,0
1,1,65 ,1,42.295,13 ,1,0
1,0,60 ,0,42.297,13 ,1,0
1,0,66 ,1,42.3,12 ,0,0
0,0,68 ,1,42.356,15 ,1,0
0,0,73 ,1,42.356,18 ,1,0
0,1,83 ,0,42.564,9 ,1,0
1,1,71 ,1,42.58,12 ,1,0
0,1,72 ,0,42.701,13 ,1,0
0,0,69 ,0,42.701,10 ,1,0
1,1,68 ,0,42.702,12 ,1,0
0,1,68 ,1,42.708,12 ,1,0
0,1,76 ,0,42.71398,8 ,1,0
0,1,66 ,1,42.71398,15 ,1,0
0,1,73 ,0,42.728,12 ,1,0
0,0,67 ,1,42.728,9 ,1,0
0,1,65 ,1,42.758,17 ,1,0
1,0,67 ,1,42.808,10 ,1,0
1,1,68 ,1,42.828,16 ,1,0
0,1,67 ,1,42.857,12 ,1,0
1,1,65 ,1,42.896,18 ,0,0
1,1,66 ,1,42.91094,12 ,0,0
1,0,66 ,1,42.984,13 ,1,0
1,1,70 ,1,42.984,12 ,1,0
1,0,66 ,1,43,18 ,0,0
0,1,70 ,1,43.108,14 ,1,0
1,0,73 ,1,43.136,17 ,1,0
1,0,65 ,1,43.136,9 ,1,0
0,1,76 ,1,43.18771,16 ,1,0
1,1,69 ,1,43.192,16 ,1,0
1,1,73 ,1,43.192,17 ,1,0
0,1,68 ,1,43.2,16 ,1,0
0,0,69 ,1,43.2,13 ,1,0
0,0,69 ,1,43.2,13 ,0,0
1,1,66 ,1,43.274,13 ,1,0
1,0,68 ,1,43.294,17 ,0,0
1,1,65 ,1,43.296,14 ,1,0
0,1,65 ,1,43.308,17 ,0,0
0,1,66 ,1,43.332,12 ,1,0
0,1,66 ,1,43.332,12 ,1,0
1,1,66 ,1,43.404,13 ,1,0
1,1,72 ,1,43.404,13 ,1,0
0,1,72 ,1,43.46,14 ,1,0
0,1,65 ,1,43.46,13 ,1,0
1,1,66 ,0,43.467,8 ,1,1
1,0,65 ,1,43.54,12 ,0,0
1,0,68 ,1,43.56,12 ,0,0
1,0,65 ,1,43.584,17 ,0,0
0,0,67 ,1,43.6,13 ,1,0
0,0,61 ,0,43.728,17 ,1,0
1,1,69 ,1,43.898,17 ,1,0
1,1,69 ,1,43.898,13 ,1,0
1,1,65 ,1,43.944,11 ,1,0
1,1,66 ,1,43.984,15 ,1,0
1,0,67 ,0,43.984,13 ,1,0
0,1,69 ,0,44.004,12 ,1,0
1,0,72 ,1,44.004,12 ,1,0
1,1,70 ,1,44.104,12 ,1,0
1,1,69 ,1,44.212,12 ,1,0
1,1,69 ,0,44.28,14 ,1,0
1,1,71 ,1,44.28,14 ,1,0
1,1,76 ,0,44.284,5 ,1,0
0,1,70 ,0,44.296,16 ,1,0
0,1,74 ,0,44.296,13 ,1,0
1,1,74 ,1,44.304,17 ,1,0
1,1,67 ,1,44.304,16 ,1,0
0,1,69 ,1,44.32,16 ,0,0
0,1,69 ,0,44.52684,14 ,1,0
0,0,67 ,1,44.52684,12 ,1,0
1,1,70 ,0,44.58373,10 ,1,0
1,0,72 ,1,44.58373,13 ,1,0
0,0,65 ,1,44.612,12 ,1,0
0,0,69 ,1,44.62,16 ,1,0
0,0,65 ,0,44.62,14 ,1,0
1,1,66 ,1,44.668,12 ,0,0
1,1,78 ,1,44.8,17 ,1,0
1,0,69 ,0,44.8,9 ,1,0
1,0,69 ,1,44.8,15 ,1,0
0,0,59 ,0,44.888,7 ,1,0
0,0,66 ,1,44.9,13 ,1,0
1,0,66 ,1,44.916,12 ,1,0
1,1,67 ,1,44.916,15 ,1,0
1,1,68 ,1,44.93,17 ,0,0
0,0,65 ,1,44.94,14 ,0,0
1,1,66 ,1,44.98,13 ,1,0
1,0,68 ,1,45,13 ,1,1
0,0,68 ,1,45,14 ,1,0
1,1,83 ,1,45.04,18 ,1,0
1,1,69 ,1,45.04,17 ,1,0
1,1,71 ,1,45.05,12 ,1,0
1,0,68 ,0,45.064,12 ,1,0
1,0,66 ,1,45.064,12 ,1,0
0,0,67 ,0,45.076,8 ,1,0
0,1,69 ,1,45.08484,14 ,1,0
0,1,67 ,1,45.08484,14 ,1,0
1,1,70 ,1,45.12,13 ,1,0
1,1,67 ,1,45.12,13 ,1,0
0,1,71 ,1,45.124,8 ,1,0
0,0,67 ,1,45.124,9 ,1,0
0,1,65 ,1,45.209,12 ,1,0
0,1,71 ,1,45.209,16 ,1,0
0,0,67 ,1,45.28,12 ,1,0
0,1,67 ,0,45.28,9 ,1,0
1,1,67 ,0,45.3,8 ,1,0
1,1,69 ,1,45.3,17 ,1,0
1,0,68 ,1,45.3,13 ,1,0
0,1,79 ,1,45.38,17 ,0,0
0,1,71 ,0,45.44,10 ,1,0
0,0,69 ,1,45.448,9 ,1,0
0,1,69 ,0,45.504,13 ,1,0
0,0,68 ,1,45.572,15 ,1,0
1,0,70 ,1,45.586,13 ,1,0
1,0,66 ,1,45.586,14 ,1,0
1,0,69 ,1,45.6,17 ,1,0
1,1,67 ,1,45.6,13 ,1,0
1,0,70 ,1,45.6,15 ,1,0
0,1,69 ,1,45.6349,10 ,1,0
0,0,70 ,1,45.6349,13 ,1,0
0,1,66 ,1,45.64,14 ,0,0
0,0,68 ,1,45.644,13 ,0,0
0,1,65 ,1,45.724,16 ,1,0
1,0,64 ,0,45.745,8 ,1,0
1,1,73 ,1,45.8,12 ,1,0
0,1,67 ,1,45.88,15 ,1,0
1,1,81 ,1,45.88,12 ,1,0
1,1,66 ,1,45.9,16 ,1,0
0,1,69 ,1,45.96,16 ,0,0
0,0,69 ,1,46.012,13 ,1,0
0,1,71 ,1,46.012,13 ,1,0
1,1,67 ,1,46.032,14 ,0,0
0,1,70 ,1,46.23954,17 ,1,0
0,1,75 ,1,46.23954,15 ,1,0
1,1,70 ,1,46.28069,17 ,1,0
1,0,66 ,1,46.28069,12 ,1,0
0,1,65 ,1,46.36,14 ,1,0
0,1,65 ,0,46.36,14 ,1,0
1,0,66 ,1,46.392,12 ,0,0
1,1,67 ,1,46.4,12 ,1,0
1,1,70 ,1,46.416,15 ,1,0
1,1,69 ,1,46.5,18 ,1,0
0,1,66 ,1,46.508,9 ,0,0
0,1,63 ,0,46.52,13 ,1,0
1,1,69 ,1,46.584,13 ,1,0
1,1,65 ,1,46.584,12 ,1,0
0,1,66 ,1,46.62,15 ,1,0
0,1,74 ,1,46.62,13 ,1,0
1,1,68 ,0,46.7,16 ,1,0
1,1,67 ,1,46.7,17 ,1,0
0,1,68 ,1,46.776,10 ,1,0
1,1,67 ,1,46.82,13 ,1,0
1,1,71 ,1,46.82,6 ,1,0
1,0,67 ,1,46.836,13 ,1,0
1,0,70 ,1,46.88,13 ,1,0
1,1,66 ,1,46.992,12 ,1,0
0,1,65 ,1,47,6 ,1,0
0,1,70 ,1,47.036,13 ,1,0
0,0,69 ,1,47.036,13 ,1,0
1,1,70 ,1,47.2,16 ,1,0
1,1,70 ,1,47.2,17 ,1,0
0,0,68 ,1,47.3,14 ,1,1
1,1,66 ,1,47.3,12 ,1,0
1,1,72 ,1,47.324,18 ,1,0
1,1,67 ,1,47.324,16 ,1,0
1,1,66 ,1,47.36,8 ,1,0
1,1,67 ,1,47.4,10 ,1,0
1,1,75 ,1,47.4,16 ,1,0
0,1,69 ,1,47.416,9 ,1,0
0,0,67 ,1,47.416,12 ,1,0
1,1,68 ,0,47.452,13 ,1,0
1,0,67 ,0,47.468,10 ,1,0
0,0,68 ,1,47.544,17 ,1,0
0,1,68 ,1,47.544,16 ,1,0
0,1,66 ,1,47.548,12 ,1,0
1,0,68 ,1,47.548,13 ,1,0
1,1,61 ,1,47.6,13 ,1,0
1,1,65 ,1,47.676,12 ,1,0
0,1,69 ,1,47.7,18 ,1,0
0,1,73 ,1,47.7,15 ,1,0
0,1,74 ,1,47.7,12 ,1,0
1,1,66 ,1,47.7,17 ,1,0
0,0,58 ,0,47.812,15 ,1,0
0,1,69 ,1,47.86,14 ,1,0
0,1,68 ,1,47.86,12 ,1,0
0,1,68 ,1,48,17 ,1,0
1,1,65 ,1,48.025,15 ,1,0
1,1,70 ,1,48.025,17 ,1,0
1,1,71 ,1,48.04306,15 ,1,0
1,0,67 ,0,48.1,13 ,1,0
0,0,70 ,1,48.132,16 ,1,0
0,1,72 ,0,48.132,17 ,1,0
0,0,70 ,1,48.148,17 ,1,1
1,1,67 ,1,48.164,12 ,1,0
1,0,67 ,0,48.324,8 ,1,0
0,1,68 ,1,48.34893,13 ,0,0
1,0,70 ,1,48.36363,16 ,1,0
1,0,69 ,1,48.36363,15 ,1,0
1,0,70 ,1,48.368,14 ,1,0
1,0,77 ,0,48.368,14 ,1,0
0,1,65 ,1,48.38,17 ,1,0
1,1,62 ,0,48.5,11 ,1,0
1,1,58 ,0,48.5,18 ,1,0
0,0,66 ,1,48.648,15 ,1,0
0,1,66 ,1,48.672,12 ,1,0
0,1,65 ,1,48.72,12 ,1,0
0,1,72 ,1,48.796,13 ,0,0
0,1,69 ,0,48.8,18 ,1,0
0,1,65 ,1,48.908,17 ,0,0
0,1,66 ,1,48.976,12 ,1,0
0,0,68 ,1,48.998,17 ,1,0
1,1,67 ,1,48.998,17 ,1,0
0,1,69 ,0,49.069,12 ,1,0
0,0,66 ,1,49.08,12 ,0,0
1,1,65 ,1,49.144,14 ,1,0
1,1,66 ,1,49.144,18 ,1,0
0,1,70 ,1,49.2,13 ,1,0
1,1,66 ,1,49.2,10 ,1,0
0,1,68 ,1,49.2,14 ,1,0
0,1,68 ,1,49.3,12 ,1,0
0,1,73 ,1,49.3,14 ,1,0
1,1,72 ,1,49.37883,16 ,1,0
1,0,66 ,1,49.428,13 ,1,0
0,1,65 ,1,49.433,12 ,0,0
1,1,64 ,0,49.469,13 ,1,0
1,0,66 ,1,49.469,13 ,1,0
1,1,67 ,1,49.469,16 ,1,0
1,0,66 ,0,49.494,14 ,1,0
0,1,66 ,1,49.502,17 ,1,0
1,1,73 ,1,49.521,18 ,1,0
1,0,65 ,1,49.521,17 ,1,0
0,1,74 ,1,49.6793,16 ,1,0
1,1,70 ,1,49.692,16 ,0,0
1,0,69 ,1,49.7,17 ,1,0
1,1,66 ,1,50.03,12 ,1,0
1,0,65 ,1,50.03,12 ,1,0
0,1,67 ,1,50.04,17 ,1,0
0,1,67 ,1,50.04,14 ,1,0
0,0,68 ,1,50.052,12 ,0,0
1,1,70 ,1,50.2,8 ,1,0
1,1,69 ,1,50.2,11 ,1,1
1,1,59 ,1,50.232,13 ,0,0
1,1,67 ,1,50.243,12 ,1,0
1,1,70 ,1,50.4,13 ,1,0
1,1,66 ,1,50.4,16 ,1,0
0,1,65 ,1,50.488,17 ,1,0
0,0,68 ,1,50.6,17 ,1,0
0,0,66 ,1,50.6,17 ,1,0
1,0,68 ,0,50.69,12 ,1,0
1,0,66 ,1,50.69,13 ,1,0
1,1,67 ,1,50.868,13 ,1,0
1,1,68 ,1,50.964,13 ,1,0
0,0,66 ,1,51,16 ,0,0
1,1,66 ,0,51.014,18 ,0,0
1,1,66 ,1,51.11,10 ,1,0
1,1,65 ,1,51.196,12 ,1,0
1,1,71 ,1,51.196,13 ,1,0
1,1,69 ,1,51.23,13 ,1,0
1,1,69 ,1,51.23,12 ,1,0
1,1,69 ,1,51.24,9 ,1,0
1,0,67 ,1,51.268,10 ,1,0
1,1,73 ,1,51.268,8 ,1,0
0,0,66 ,0,51.28,14 ,1,0
1,1,68 ,1,51.284,14 ,0,0
1,1,69 ,1,51.32,17 ,1,0
1,1,68 ,1,51.32,12 ,1,0
0,0,74 ,1,51.328,12 ,1,0
0,1,70 ,1,51.384,15 ,1,0
0,1,73 ,0,51.384,16 ,1,0
1,0,67 ,1,51.4,13 ,0,0
1,0,59 ,0,51.436,11 ,1,1
1,0,60 ,1,51.476,13 ,1,0
0,1,69 ,1,51.486,13 ,1,0
1,1,66 ,1,51.486,15 ,1,0
1,1,70 ,0,51.574,12 ,1,0
1,0,70 ,1,51.65,12 ,1,0
1,1,70 ,1,51.66,12 ,1,0
0,0,65 ,1,51.768,13 ,1,0
0,0,67 ,1,51.774,12 ,0,0
1,1,67 ,1,51.915,8 ,1,0
1,0,68 ,1,51.932,15 ,1,0
1,0,66 ,1,51.932,17 ,1,0
0,1,74 ,1,51.93634,16 ,1,0
1,0,68 ,1,51.93634,14 ,1,0
0,1,68 ,1,51.99,13 ,1,0
0,0,73 ,1,51.99,12 ,1,0
0,1,66 ,1,52.0374,17 ,1,0
1,0,65 ,1,52.04,15 ,1,0
1,1,66 ,1,52.13345,17 ,1,0
0,1,68 ,1,52.16,17 ,1,0
0,0,68 ,0,52.16,13 ,1,0
0,1,66 ,1,52.296,12 ,1,0
0,0,72 ,1,52.32911,13 ,1,0
1,1,68 ,0,52.33738,14 ,1,0
1,1,65 ,0,52.33738,18 ,1,0
0,1,70 ,1,52.344,13 ,1,0
1,1,67 ,1,52.4,12 ,1,0
1,1,66 ,1,52.44024,11 ,1,0
1,1,66 ,1,52.44024,17 ,1,0
1,0,66 ,1,52.514,13 ,1,0
1,1,69 ,0,52.514,14 ,1,0
0,1,73 ,1,52.54,15 ,1,0
1,1,66 ,1,52.59406,16 ,1,0
1,1,72 ,1,52.59406,18 ,1,0
0,0,65 ,0,52.602,16 ,0,0
1,0,67 ,1,52.641,13 ,1,0
0,1,73 ,0,52.644,12 ,1,0
0,1,67 ,0,52.644,13 ,1,0
0,1,69 ,0,52.756,18 ,1,0
1,1,69 ,1,52.756,18 ,1,0
1,1,71 ,0,52.78,13 ,1,0
0,1,65 ,1,52.8,12 ,1,0
1,1,72 ,1,52.8,13 ,1,0
1,1,67 ,1,52.82,13 ,0,0
1,1,68 ,1,52.828,17 ,1,0
1,1,72 ,1,52.828,15 ,1,0
1,1,66 ,1,52.848,13 ,1,0
1,0,69 ,1,52.848,14 ,1,0
0,1,67 ,1,52.916,18 ,1,0
0,1,68 ,1,52.916,13 ,1,0
1,1,67 ,1,52.936,2 ,1,1
1,0,75 ,1,53,16 ,1,0
1,1,80 ,0,53.01,17 ,1,0
1,1,67 ,1,53.01,17 ,1,0
1,1,81 ,1,53.208,17 ,1,0
1,0,66 ,1,53.208,16 ,1,0
0,1,74 ,1,53.24,8 ,1,0
0,1,69 ,1,53.24,13 ,1,0
1,1,65 ,1,53.284,9 ,1,0
0,1,66 ,1,53.30397,13 ,1,0
1,1,69 ,1,53.42426,12 ,1,0
1,1,69 ,0,53.478,17 ,1,0
1,1,69 ,1,53.48,13 ,1,0
1,1,65 ,1,53.48,13 ,1,0
0,1,69 ,1,53.508,14 ,1,0
0,0,68 ,1,53.508,12 ,1,0
0,0,72 ,1,53.514,15 ,1,0
0,0,70 ,1,53.514,13 ,1,0
0,1,75 ,0,53.572,17 ,1,0
0,0,65 ,1,53.6,6 ,1,0
0,0,65 ,1,53.6,12 ,1,0
0,1,68 ,1,53.81,17 ,1,0
0,1,72 ,1,53.84,10 ,1,0
1,1,66 ,1,53.86,18 ,0,1
0,1,70 ,1,53.904,13 ,1,0
0,1,68 ,1,53.989,16 ,1,0
0,1,68 ,1,53.989,17 ,1,0
1,0,66 ,1,54,14 ,1,0
0,1,69 ,1,54.04,13 ,0,0
1,1,69 ,1,54.106,13 ,1,0
1,1,71 ,0,54.106,14 ,1,0
1,1,66 ,1,54.107,13 ,1,0
1,1,75 ,1,54.16,14 ,1,0
1,1,61 ,1,54.232,13 ,1,0
1,1,67 ,1,54.237,13 ,1,0
1,0,61 ,0,54.252,12 ,1,0
1,1,63 ,1,54.256,12 ,1,0
1,1,65 ,1,54.3,10 ,1,0
0,0,66 ,1,54.344,12 ,1,0
0,0,69 ,1,54.355,14 ,1,0
0,1,70 ,1,54.355,12 ,1,0
0,0,66 ,0,54.396,6 ,1,1
0,0,65 ,0,54.4,13 ,0,0
1,1,65 ,1,54.416,17 ,1,0
1,0,77 ,1,54.484,16 ,1,0
1,0,67 ,1,54.484,12 ,1,0
1,1,70 ,1,54.53,13 ,1,0
1,1,73 ,0,54.54,16 ,1,0
1,1,68 ,1,54.54,14 ,1,0
1,1,63 ,0,54.564,13 ,1,0
0,1,67 ,0,54.61339,13 ,1,0
0,0,69 ,1,54.61339,14 ,1,0
1,0,66 ,1,54.672,13 ,1,0
1,1,67 ,1,54.672,16 ,1,0
0,1,65 ,1,54.6952,8 ,1,0
1,0,64 ,0,54.72,13 ,1,0
0,1,68 ,1,54.788,13 ,1,0
0,1,67 ,1,54.788,14 ,1,0
1,1,68 ,1,54.824,15 ,0,0
0,1,69 ,1,54.88,13 ,1,0
0,1,70 ,1,54.88,12 ,1,0
1,1,69 ,1,54.92,13 ,1,0
0,1,76 ,1,54.92,17 ,1,0
0,1,65 ,1,54.92,13 ,1,0
1,0,66 ,1,54.932,12 ,1,0
0,1,66 ,1,55,17 ,1,0
0,0,67 ,1,55,17 ,1,0
0,1,68 ,0,55,17 ,1,0
1,1,66 ,1,55.024,13 ,1,0
0,1,68 ,1,55.036,16 ,1,0
0,1,65 ,1,55.202,12 ,0,0
0,1,70 ,1,55.272,16 ,1,0
0,0,68 ,1,55.272,13 ,1,0
0,0,67 ,1,55.3,17 ,1,0
1,1,68 ,1,55.3,17 ,1,0
1,1,68 ,1,55.396,18 ,1,0
0,0,68 ,1,55.396,13 ,1,0
1,1,67 ,1,55.4,17 ,1,0
1,1,66 ,1,55.4,12 ,1,0
1,0,58 ,0,55.401,12 ,1,0
0,1,67 ,1,55.42,17 ,1,0
0,0,66 ,1,55.50506,14 ,0,0
1,1,66 ,0,55.58,16 ,0,0
0,1,66 ,1,55.59863,17 ,1,0
0,0,60 ,0,55.66,14 ,1,0
1,1,67 ,1,55.668,16 ,1,0
1,0,66 ,1,55.668,13 ,1,0
1,0,71 ,1,55.784,17 ,1,0
1,0,67 ,1,55.784,13 ,1,0
1,0,69 ,1,55.928,12 ,1,0
1,1,68 ,1,55.928,12 ,1,0
1,1,68 ,1,56,18 ,1,0
1,1,67 ,1,56.056,12 ,1,0
1,0,66 ,1,56.4,13 ,1,0
1,1,69 ,1,56.48,13 ,1,0
0,1,67 ,1,56.536,13 ,1,0
0,0,65 ,1,56.612,14 ,1,0
1,1,73 ,1,56.708,18 ,0,0
0,1,71 ,1,56.74,15 ,1,0
1,0,66 ,1,56.8,13 ,1,0
1,1,66 ,0,56.8,12 ,1,0
0,0,65 ,1,56.848,14 ,1,0
1,1,69 ,1,56.848,12 ,1,0
0,1,67 ,1,56.976,12 ,1,0
0,0,52 ,0,56.976,13 ,1,0
0,1,65 ,1,56.98,13 ,1,0
0,0,64 ,0,56.98,11 ,1,0
0,1,67 ,1,56.98,13 ,1,0
1,1,67 ,1,56.98,12 ,1,0
1,0,64 ,0,56.98,11 ,1,0
1,1,61 ,1,57.15,13 ,1,0
1,1,67 ,1,57.272,12 ,1,0
1,1,67 ,1,57.336,17 ,1,0
1,1,65 ,1,57.336,14 ,1,0
0,1,68 ,1,57.34,12 ,0,0
0,1,69 ,1,57.37,14 ,1,0
0,0,60 ,0,57.45744,10 ,1,0
1,0,61 ,0,57.492,10 ,1,0
1,0,60 ,0,57.536,17 ,1,0
0,1,68 ,1,57.576,17 ,0,0
1,1,68 ,0,57.598,13 ,1,0
0,1,72 ,1,57.72,17 ,1,0
1,0,65 ,1,57.756,11 ,1,0
0,1,66 ,1,57.8,12 ,1,0
1,1,67 ,0,57.9,11 ,1,0
1,0,59 ,1,58.248,13 ,1,0
0,1,66 ,1,58.35,13 ,1,0
1,1,65 ,1,58.595,12 ,1,0
1,1,62 ,1,58.64098,17 ,1,0
